id,arrival_time,wait_triage,wait_consultation,wait_diagnostics,wait_treatment,service_triage,service_consultation,service_diagnostics,service_treatment,departure_time,los
72,10.166574178166341,0.40371507671484785,4.1833308898710015,10.13750808690536,8.10208758994872,0.14080793334998581,0.5740579243031592,0.7338853201991781,0.5867741381695583,35.02874113762815,24.86216695946181
73,10.183680217735533,0.5274169704956417,4.1678256183617926,9.753918630417209,8.246605342731886,0.09283065390368349,0.37844077665412057,0.5334588537088869,0.5577899354498432,34.44196699945859,24.258286781723058
74,10.19968760053915,0.6042402415957095,4.204988936832548,9.767614869314295,8.207843414969805,0.10348551848099755,0.33506165657294157,0.3909152659750547,0.43491228797486503,34.24874979225537,24.049062191716217
75,10.280474059858571,0.6269393007572859,4.400877173266309,9.79300266064905,7.9205580355771765,0.04190370326860637,0.49437482347704453,0.6906200354013236,0.21221242679914548,34.460962219054515,24.180488159195946
76,10.316291667212507,0.6330253966719557,4.512848372659359,10.49032220479856,8.299951276894397,0.3824036240839959,0.45403209349179646,0.33752744638269877,0.3933169506205986,35.81971903281587,25.50342736560336
77,10.493604982069304,0.6138240041765322,4.254745487359893,10.280586364440559,7.672038860136343,0.10631152879960723,0.5908070426639804,0.44904394940830084,0.9654398631407547,35.42640208219527,24.932797100125963
78,10.511567831004216,0.7021726840412263,4.244454799019035,10.897451268144625,8.372874207874528,1.0221852704271783,0.3843404096476697,0.796511797004116,2.37742674759626,39.30898501475885,28.79741718375464
79,10.52067188180956,0.8110488061588974,4.413007396383572,10.376356438303848,8.231257352077726,0.22411165481580675,0.5115408453238185,0.6391857956995224,1.3554964119150579,37.08267658248781,26.562004700678244
80,10.625734060568155,0.930098282216111,4.197772972317603,10.525458310717944,8.057546770531918,0.3056877299674461,0.5416994495136122,0.6357214569830815,0.15496524944564571,35.974684282261514,25.348950221693357
81,10.657749016427863,1.2037710563238484,4.142867304934706,10.64969097117934,7.80085986035418,0.29421377643319624,0.5476306931960736,0.6779016034123082,0.9568739849010793,36.93155826716259,26.27380925073473
82,10.759304416344346,1.396429432840561,4.602536647035874,11.501371497071393,9.915066185343637,0.08796135109490401,0.37130629805656373,0.6564424615616065,0.13850468173813052,39.42892297108702,28.669618554742673
83,10.830690171854098,1.4052356136185224,4.358004387992812,11.198561873464701,8.363766940044165,0.007062321117492881,0.37427005385970624,0.5450852205363074,2.207741706861081,39.290418289348885,28.459728117494787
84,10.843466708832404,1.3995213977577095,4.735999219811026,12.719910721654944,8.47376862467203,0.2385508189711099,0.5867166700522215,0.8105555193818212,0.2916040710300256,40.10009375216329,29.256627043330887
85,11.000439911137974,1.2432552891418371,4.568939052747703,11.407862759467292,9.923654126978029,0.05208674111181133,0.286100305681446,0.8266468284927603,0.11662183403285231,39.42560684879171,28.425166937653735
86,11.062866998610296,1.232914942781326,4.667141475169057,12.066285556855984,9.199145860183588,0.012339131881953324,0.3338039987066322,0.8544250068981826,0.3727669117713538,39.80168988285837,28.738822884248073
87,11.17174184571184,1.1363792275617364,4.798750331079429,11.872256494590111,9.330026648133554,0.04394989546776963,0.36225309336994055,0.710249312877329,0.10579524825972578,39.53140209705143,28.359660251339594
88,11.185040041454107,1.1670309272872377,4.787196173383668,12.538874804356624,9.007236559972018,0.16979940502425125,0.24763884915226608,0.42858533642125946,1.105718007318189,40.63712010436962,29.452080062915513
89,11.220406317622235,1.261132607938988,5.117857123546532,13.253169259321211,8.465618594431348,0.15280613032602244,0.5120118466834898,0.24704047405129653,0.9134390371266532,41.14348139104777,29.923075073425537
90,11.226841031395352,1.2950293423702437,4.950588987383023,12.588168562905032,8.582710466724812,0.040615032042094705,0.5819935513735908,0.8341467779691425,0.1299486017578293,40.23004235392112,29.00320132252577
91,11.243773402803784,1.3187120030039061,4.941737264460787,12.477574931469654,9.118453375389034,0.052482726033053255,0.19549678313224467,0.4534593965659034,0.006799798274898988,39.80848968113327,28.564716278329485
92,11.275133938322274,1.3398341935184703,5.086293221299213,13.1299564423895,8.530567319718521,0.10299346228451431,0.40050979864726544,1.0653103954046774,1.1456806097951262,42.076279381379564,30.80114544305729
93,11.322960690465322,1.3113843654219224,5.218665656573505,13.327259026487866,8.447779270385723,0.3517539016109883,0.2324001189301698,0.42491707449412425,0.2934786672148145,40.930598771584435,29.607638081119113
94,11.333600772588506,1.3843608215367524,5.225261302330418,13.65130098258313,8.560790027989285,0.15184504810862656,0.4429719068364648,0.3933505290745887,0.3377022595241899,41.481183650571964,30.14758287798346
95,11.37718951038302,1.4926171318508636,5.264434433919622,13.64642484060387,8.917599529127386,0.1299729499637591,0.672052496337351,0.9171935934789534,0.7147438424690404,43.13222832813387,31.75503881775085
96,11.535341117116747,1.4507578403814865,5.285729769592777,13.531541286517466,8.621568745760818,0.2662111243097568,0.33045031394767815,0.4595834529452333,0.9363008350928679,42.41748448566483,30.882143368548082
97,11.594237266540613,1.4055423256570307,5.392832294998627,13.576643061282311,8.593682094291289,0.04455284580563703,0.8458071105269285,0.6229823822771291,1.0731797757524002,43.149459157131965,31.55522189059135
98,11.61865780687215,1.4256746311311304,5.562977971196439,13.984517795121238,8.866603329040423,0.2611797561487284,0.646876996067757,0.7657400425560055,0.8476048113540822,43.97983313948795,32.3611753326158
99,11.639761667072987,1.612548414735004,5.615653704274743,13.968479888536734,8.737926175912719,0.06830273637188092,0.5778508760969236,0.9289356941309733,0.00013578390531031952,43.14959494103727,31.509833273964283
100,11.6464681863969,1.6590440077551083,5.845697054367708,14.524260789418367,8.496595148636864,0.13176259500911788,0.4583923661462444,0.38737479330696045,0.07623622521439227,43.225831166251666,31.579362979854764
101,11.785682525266372,1.5349302929135007,6.161503560997184,14.360384969889093,8.39469652158251,0.25924783049802247,0.5512506128362346,0.9321368255050356,3.1098939813585593,47.08972712084651,35.30404459558014
102,11.862196605147853,1.5750781840132735,5.998130330576041,15.005480285214851,8.74292826878763,0.07871227881437372,1.0655389341390498,0.7514949571162373,1.6329037150767427,46.71246355888605,34.8502669537382
103,11.878889555138516,1.6370975128369842,5.977511030454998,14.200501114404425,8.097008060064411,0.02186906298570595,0.6956647053986175,0.7172901249680093,0.8905123401309366,44.116343506382606,32.23745395124409
104,12.250772954629358,1.2870831763318478,6.582503127440685,14.572433382589036,8.316486558845817,0.09067260841293098,0.3453578567833991,0.671033841349531,0.9632163374267038,45.07955984380931,32.82878688917995
105,12.336572853412436,1.2432877952654593,6.896137165585522,15.332954791845378,10.380303003394054,0.08039190933480211,0.44728705957807885,0.37279254243077653,0.7664038957626068,47.85613101660912,35.519558163196685
106,12.429540650422261,1.1989880889518751,6.659096568430973,14.970448591081372,10.007190477311418,0.004989514706204914,0.5367935339441021,0.9054161340378399,0.6478701927003796,47.36033375158643,34.93079310116417
107,12.452857137423932,1.1806611166564096,6.87670652591807,15.612794354909713,9.795038101470944,0.06943155269217716,0.5128223939743274,0.980682432624172,0.01504481987046743,47.496038435540214,35.04318129811628
108,12.508683987211835,1.1515685708008618,7.081274092084117,15.962528926338251,9.46169630089566,0.08788170635860226,0.8940182314051356,0.7084792015146562,0.5074110392148364,48.363542055823956,35.85485806861212
109,12.61224220159462,1.090707605177899,6.849692310390047,15.174572879475974,10.021733310954737,0.4510346660137327,0.5311744548001847,0.6291763231792364,0.12065986408331238,47.480993615669746,34.86875141407513
110,12.64953966601772,1.0985945983535803,7.215279888320277,16.416773785894975,9.120791218638338,0.5714370852849063,0.7576748184999299,0.5334509948142316,0.521319622696246,48.8848616785202,36.23532201250248
111,12.857521137906001,1.2964633348802508,6.897736408148191,15.61921830717732,9.652386757581098,0.04075784573047597,0.6269034067894553,0.505051237327419,0.7133493509368816,48.209387786477095,35.35186664857109
112,12.88455101055152,1.3101913079652068,7.610949227007238,16.81909779010679,8.867012662636036,0.20305552323468307,0.6485977321153691,0.5414064249033571,0.3356568339939655,49.22051851251417,36.33596750196265
113,13.147597900246659,1.1719734494095473,7.389619982198555,16.150435928680633,9.290407527577464,0.010190801599613625,0.5246166535784509,1.082007875267348,1.3738554161101824,50.140705534668456,36.9931076344218
114,13.35176919332365,0.9779929579321696,7.345423582695716,15.834904609200468,9.500087944105708,0.048240853909015426,0.2853204808980962,0.8656481644122704,0.5574623320811787,48.766850118558274,35.415080925234626
115,13.395758916620503,0.9822440885443324,7.806998178363365,16.621559640367927,9.173374351049198,0.058997603504626434,0.3771924097848646,0.8043933242793514,0.38402571281009973,49.60454422532427,36.20878530870377
116,13.465216906796186,0.9325809349552241,7.804035930856511,17.14741112049358,8.98303401841671,0.09069228386848976,0.5779118389141741,0.6036611910233914,0.44070936438496117,50.045253589709226,36.58003668291304
117,13.580966577660227,0.8560340310092336,8.026323897741928,17.212012925981423,9.039975038432495,0.1578666904063013,1.3693462350334427,0.3605677786861743,2.350204163052519,52.95329733800374,39.372330760343516
118,13.76455172816297,0.72393839745693,8.162171333780202,16.687237907560974,9.197804652880166,0.21977643599048421,0.4894683585134103,0.8003047753640928,0.052980611086908956,50.098234200796135,36.333682472633164
119,13.846243031736757,0.7486242673390056,8.047244928913434,17.15144907276198,8.895683842963578,0.015232572884821178,0.8127163332715583,0.5810401509249973,0.9947416757445728,51.092975876540706,37.24673284480395
120,13.879500613651876,0.7305992583087075,8.627891473622462,17.46258572511706,8.942649105223168,0.12191490832095067,0.6505803288998305,0.6772544633966503,0.00781661648531461,51.10079249302602,37.22129187937414
121,13.937454200604243,0.7708123610061417,8.55367977118492,16.971329049105066,8.667633226747569,0.20811480135027394,0.40605875357841836,0.6256233710918281,0.46238764028276724,50.603093174951226,36.66563897434698
122,13.963118767146279,0.7688960131352562,8.95467489691877,17.30456996682404,8.870503910910976,0.30384775465083,0.2680107378435578,0.66717044559631,1.4278765552689519,52.52866904829497,38.565550281148695
123,14.0554351511211,0.8609462118395577,8.95574783228152,17.665607632953236,9.916623796387931,0.003990692481816337,0.688561061437812,0.806384959500771,1.511854814808581,54.46515215281232,40.40971700169122
124,14.13362684568331,0.7867452097591645,9.544008786566376,18.229301041631377,9.322949647638723,0.39693949564940245,0.338844501616151,0.8239695216949388,0.7976699447044792,54.374054994943926,40.240428149260616
